Speaker,Initials,Order,Season,Episode,SeriesNumber,EpisodeCount,EpisodeTotal,EpisodePct
Phyllis,PL,15,8,4,143,3,230,0.013043478
Phyllis,PL,15,8,5,144,7,270,0.025925926
Phyllis,PL,15,8,6,145,2,312,0.006410256
Phyllis,PL,15,8,7,146,2,300,0.006666667
Phyllis,PL,15,8,8,147,11,266,0.041353383
Phyllis,PL,15,8,9,148,3,248,0.012096774
Phyllis,PL,15,8,10,149,7,313,0.022364217
Phyllis,PL,15,8,11,150,3,224,0.013392857
Phyllis,PL,15,8,12,151,3,285,0.010526316
Phyllis,PL,15,8,13,152,12,342,0.035087719
Phyllis,PL,15,8,14,153,2,260,0.007692308
Phyllis,PL,15,8,15,154,0,211,0
Phyllis,PL,15,8,16,155,4,278,0.014388489
Phyllis,PL,15,8,17,156,2,226,0.008849558
Phyllis,PL,15,8,18,157,6,246,0.024390244
Phyllis,PL,15,8,19,158,4,238,0.016806723
Phyllis,PL,15,8,20,159,9,250,0.036
Phyllis,PL,15,8,21,160,10,289,0.034602076
Phyllis,PL,15,8,22,161,1,213,0.004694836
Phyllis,PL,15,8,23,162,1,239,0.0041841
Phyllis,PL,15,8,24,163,5,241,0.020746888
Phyllis,PL,15,9,1,164,1,220,0.004545455
Phyllis,PL,15,9,2,165,1,293,0.003412969
Phyllis,PL,15,9,3,166,3,242,0.012396694
Phyllis,PL,15,9,4,167,6,302,0.01986755
Phyllis,PL,15,9,5,168,0,240,0
Phyllis,PL,15,9,6,169,0,255,0
Phyllis,PL,15,9,7,170,14,263,0.053231939
Phyllis,PL,15,9,8,171,12,282,0.042553191
Phyllis,PL,15,9,9,172,10,287,0.034843206
Phyllis,PL,15,9,10,173,8,225,0.035555556
Phyllis,PL,15,9,11,174,6,228,0.026315789
Phyllis,PL,15,9,12,175,3,249,0.012048193
Phyllis,PL,15,9,13,176,0,210,0
Phyllis,PL,15,9,14,177,1,221,0.004524887
Phyllis,PL,15,9,15,178,6,235,0.025531915
Phyllis,PL,15,9,16,179,10,423,0.023640662
Phyllis,PL,15,9,17,180,8,142,0.056338028
Phyllis,PL,15,9,18,181,6,270,0.022222222
Phyllis,PL,15,9,19,182,5,246,0.020325203
Phyllis,PL,15,9,20,183,0,195,0
Phyllis,PL,15,9,21,184,4,333,0.012012012
Phyllis,PL,15,9,22,185,7,444,0.015765766
Phyllis,PL,15,9,23,186,17,432,0.039351852
Kelly,KK,16,1,1,1,0,262,0
Kelly,KK,16,1,2,2,2,245,0.008163265
Kelly,KK,16,1,3,3,0,313,0
Kelly,KK,16,1,4,4,0,354,0
Kelly,KK,16,1,5,5,0,285,0
Kelly,KK,16,1,6,6,2,360,0.005555556
Kelly,KK,16,2,1,7,9,381,0.023622047
Kelly,KK,16,2,2,8,0,289,0
Kelly,KK,16,2,3,9,0,375,0
Kelly,KK,16,2,4,10,4,370,0.010810811
Kelly,KK,16,2,5,11,3,325,0.009230769
Kelly,KK,16,2,6,12,4,310,0.012903226
Kelly,KK,16,2,7,13,1,285,0.003508772
Kelly,KK,16,2,8,14,2,401,0.004987531
Kelly,KK,16,2,9,15,2,344,0.005813953
Kelly,KK,16,2,10,16,13,337,0.038575668
Kelly,KK,16,2,11,17,7,286,0.024475524
Kelly,KK,16,2,12,18,1,385,0.002597403
Kelly,KK,16,2,13,19,5,299,0.016722408
Kelly,KK,16,2,14,20,13,324,0.040123457
Kelly,KK,16,2,15,21,9,298,0.030201342
Kelly,KK,16,2,16,22,13,203,0.064039409
Kelly,KK,16,2,17,23,5,252,0.01984127
Kelly,KK,16,2,18,24,8,245,0.032653061
Kelly,KK,16,2,19,25,4,262,0.015267176
Kelly,KK,16,2,20,26,9,277,0.032490975
Kelly,KK,16,2,21,27,2,286,0.006993007
Kelly,KK,16,2,22,28,1,367,0.002724796
Kelly,KK,16,3,1,29,1,171,0.005847953
Kelly,KK,16,3,2,30,8,288,0.027777778
Kelly,KK,16,3,3,31,8,275,0.029090909
Kelly,KK,16,3,4,32,5,290,0.017241379
Kelly,KK,16,3,5,33,6,292,0.020547945
Kelly,KK,16,3,6,34,28,237,0.11814346
Kelly,KK,16,3,7,35,2,240,0.008333333
Kelly,KK,16,3,8,36,6,514,0.011673152
Kelly,KK,16,3,9,37,0,165,0
Kelly,KK,16,3,10,38,19,468,0.040598291
Kelly,KK,16,3,11,39,2,303,0.00660066
Kelly,KK,16,3,12,40,2,228,0.00877193
Kelly,KK,16,3,13,41,0,190,0
Kelly,KK,16,3,14,42,3,188,0.015957447
Kelly,KK,16,3,15,43,6,152,0.039473684
Kelly,KK,16,3,16,44,11,220,0.05
Kelly,KK,16,3,17,45,4,283,0.014134276
Kelly,KK,16,3,18,46,14,339,0.041297935
Kelly,KK,16,3,19,47,11,360,0.030555556
Kelly,KK,16,3,20,48,25,345,0.072463768
Kelly,KK,16,3,21,49,7,306,0.022875817
Kelly,KK,16,3,22,50,9,339,0.026548673
Kelly,KK,16,3,23,51,7,449,0.0155902
Kelly,KK,16,4,1,52,7,540,0.012962963
Kelly,KK,16,4,2,53,24,585,0.041025641
Kelly,KK,16,4,3,54,12,552,0.02173913
Kelly,KK,16,4,4,55,13,505,0.025742574
Kelly,KK,16,4,5,56,6,258,0.023255814
Kelly,KK,16,4,6,57,0,294,0
Kelly,KK,16,4,7,58,1,273,0.003663004
Kelly,KK,16,4,8,59,33,251,0.131474104
Kelly,KK,16,4,9,60,0,316,0
Kelly,KK,16,4,10,61,7,254,0.027559055
Kelly,KK,16,4,11,62,5,335,0.014925373
Kelly,KK,16,4,12,63,6,308,0.019480519
Kelly,KK,16,4,13,64,1,191,0.005235602
Kelly,KK,16,4,14,65,4,607,0.006589786
Kelly,KK,16,5,1,66,17,551,0.030852995
Kelly,KK,16,5,2,67,3,256,0.01171875
Kelly,KK,16,5,3,68,2,311,0.006430868
Kelly,KK,16,5,4,69,0,290,0
Kelly,KK,16,5,5,70,7,430,0.01627907
Kelly,KK,16,5,6,71,23,400,0.0575
Kelly,KK,16,5,7,72,15,287,0.052264808
Kelly,KK,16,5,8,73,10,262,0.038167939
Kelly,KK,16,5,9,74,1,304,0.003289474
Kelly,KK,16,5,10,75,1,234,0.004273504
Kelly,KK,16,5,11,76,2,281,0.007117438
Kelly,KK,16,5,12,77,2,223,0.00896861
Kelly,KK,16,5,13,78,3,374,0.00802139
Kelly,KK,16,5,14,79,8,200,0.04
Kelly,KK,16,5,15,80,18,236,0.076271186
Kelly,KK,16,5,16,81,9,250,0.036
Kelly,KK,16,5,17,82,0,282,0
Kelly,KK,16,5,18,83,7,206,0.033980583
Kelly,KK,16,5,19,84,7,231,0.03030303
Kelly,KK,16,5,20,85,1,244,0.004098361
Kelly,KK,16,5,21,86,5,232,0.021551724
Kelly,KK,16,5,22,87,1,274,0.003649635
Kelly,KK,16,5,23,88,2,199,0.010050251
Kelly,KK,16,5,24,89,2,319,0.006269592
Kelly,KK,16,5,25,90,11,276,0.039855072
Kelly,KK,16,5,26,91,0,218,0
Kelly,KK,16,6,1,92,9,313,0.028753994
Kelly,KK,16,6,2,93,3,231,0.012987013
Kelly,KK,16,6,3,94,4,297,0.013468013
Kelly,KK,16,6,4,95,3,481,0.006237006
Kelly,KK,16,6,5,96,0,306,0
Kelly,KK,16,6,6,97,10,314,0.031847134
Kelly,KK,16,6,7,98,2,305,0.006557377
Kelly,KK,16,6,8,99,5,328,0.015243902
Kelly,KK,16,6,9,100,1,239,0.0041841
Kelly,KK,16,6,10,101,0,218,0
Kelly,KK,16,6,11,102,1,224,0.004464286
Kelly,KK,16,6,12,103,4,302,0.013245033
Kelly,KK,16,6,13,104,0,91,0
Kelly,KK,16,6,14,105,0,195,0
Kelly,KK,16,6,15,106,11,249,0.044176707
Kelly,KK,16,6,16,107,3,574,0.005226481
Kelly,KK,16,6,17,108,3,202,0.014851485
Kelly,KK,16,6,18,109,8,280,0.028571429
Kelly,KK,16,6,19,110,4,295,0.013559322
Kelly,KK,16,6,20,111,5,260,0.019230769
Kelly,KK,16,6,21,112,28,286,0.097902098
Kelly,KK,16,6,22,113,7,267,0.026217228
Kelly,KK,16,6,23,114,5,297,0.016835017
Kelly,KK,16,6,24,115,5,184,0.027173913
Kelly,KK,16,7,1,116,5,211,0.023696682
Kelly,KK,16,7,2,117,6,252,0.023809524
Kelly,KK,16,7,3,118,2,203,0.009852217
Kelly,KK,16,7,4,119,5,274,0.018248175
Kelly,KK,16,7,5,120,3,341,0.008797654
Kelly,KK,16,7,6,121,5,250,0.02
Kelly,KK,16,7,7,122,2,236,0.008474576
Kelly,KK,16,7,8,123,13,268,0.048507463
Kelly,KK,16,7,9,124,5,273,0.018315018
Kelly,KK,16,7,10,125,8,289,0.027681661
Kelly,KK,16,7,11,126,14,552,0.025362319
Kelly,KK,16,7,12,127,10,307,0.03257329
Kelly,KK,16,7,13,128,12,249,0.048192771
Kelly,KK,16,7,14,129,10,282,0.035460993
Kelly,KK,16,7,15,130,1,350,0.002857143
Kelly,KK,16,7,16,131,1,70,0.014285714
Kelly,KK,16,7,17,132,3,271,0.011070111
Kelly,KK,16,7,18,133,3,288,0.010416667
Kelly,KK,16,7,19,134,5,160,0.03125
Kelly,KK,16,7,20,135,2,195,0.01025641
Kelly,KK,16,7,21,136,3,298,0.010067114
Kelly,KK,16,7,22,137,15,166,0.090361446
Kelly,KK,16,7,23,138,6,239,0.025104603
Kelly,KK,16,7,24,139,17,435,0.03908046
Kelly,KK,16,8,1,140,6,270,0.022222222
Kelly,KK,16,8,2,141,5,306,0.016339869
Kelly,KK,16,8,3,142,6,308,0.019480519
Kelly,KK,16,8,4,143,3,230,0.013043478
Kelly,KK,16,8,5,144,13,270,0.048148148
Kelly,KK,16,8,6,145,5,312,0.016025641
Kelly,KK,16,8,7,146,7,300,0.023333333
Kelly,KK,16,8,8,147,5,266,0.018796992
Kelly,KK,16,8,9,148,1,248,0.004032258
Kelly,KK,16,8,10,149,10,313,0.031948882
Kelly,KK,16,8,11,150,8,224,0.035714286
Kelly,KK,16,8,12,151,6,285,0.021052632
Kelly,KK,16,8,13,152,2,342,0.005847953
Kelly,KK,16,8,14,153,8,260,0.030769231
Kelly,KK,16,8,15,154,3,211,0.014218009
Kelly,KK,16,8,16,155,8,278,0.028776978
Kelly,KK,16,8,17,156,9,226,0.039823009
Kelly,KK,16,8,18,157,3,246,0.012195122
Kelly,KK,16,8,19,158,1,238,0.004201681
Kelly,KK,16,8,20,159,0,250,0
Kelly,KK,16,8,21,160,13,289,0.044982699
Kelly,KK,16,8,22,161,0,213,0
Kelly,KK,16,8,23,162,0,239,0
Kelly,KK,16,8,24,163,4,241,0.01659751
Kelly,KK,16,9,1,164,2,220,0.009090909
Kelly,KK,16,9,2,165,0,293,0
Kelly,KK,16,9,3,166,0,242,0
Kelly,KK,16,9,4,167,0,302,0
Kelly,KK,16,9,5,168,0,240,0
Kelly,KK,16,9,6,169,0,255,0
Kelly,KK,16,9,7,170,0,263,0
Kelly,KK,16,9,8,171,0,282,0
Kelly,KK,16,9,9,172,0,287,0
Kelly,KK,16,9,10,173,0,225,0
Kelly,KK,16,9,11,174,0,228,0
Kelly,KK,16,9,12,175,0,249,0
Kelly,KK,16,9,13,176,0,210,0
Kelly,KK,16,9,14,177,0,221,0
Kelly,KK,16,9,15,178,0,235,0
Kelly,KK,16,9,16,179,0,423,0
Kelly,KK,16,9,17,180,0,142,0
Kelly,KK,16,9,18,181,0,270,0
Kelly,KK,16,9,19,182,0,246,0
Kelly,KK,16,9,20,183,0,195,0
Kelly,KK,16,9,21,184,0,333,0
Kelly,KK,16,9,22,185,0,444,0
Kelly,KK,16,9,23,186,12,432,0.027777778
Toby,TF,17,1,1,1,0,262,0
Toby,TF,17,1,2,2,2,245,0.008163265
Toby,TF,17,1,3,3,0,313,0
Toby,TF,17,1,4,4,7,354,0.019774011
Toby,TF,17,1,5,5,0,285,0
Toby,TF,17,1,6,6,14,360,0.038888889
Toby,TF,17,2,1,7,6,381,0.015748031
Toby,TF,17,2,2,8,26,289,0.089965398
Toby,TF,17,2,3,9,4,375,0.010666667
Toby,TF,17,2,4,10,2,370,0.005405405
Toby,TF,17,2,5,11,7,325,0.021538462
Toby,TF,17,2,6,12,5,310,0.016129032
Toby,TF,17,2,7,13,1,285,0.003508772
Toby,TF,17,2,8,14,1,401,0.002493766
Toby,TF,17,2,9,15,1,344,0.002906977
Toby,TF,17,2,10,16,7,337,0.020771513
Toby,TF,17,2,11,17,3,286,0.01048951
Toby,TF,17,2,12,18,13,385,0.033766234
Toby,TF,17,2,13,19,3,299,0.010033445
Toby,TF,17,2,14,20,8,324,0.024691358
Toby,TF,17,2,15,21,0,298,0
Toby,TF,17,2,16,22,0,203,0
Toby,TF,17,2,17,23,4,252,0.015873016
Toby,TF,17,2,18,24,13,245,0.053061224
Toby,TF,17,2,19,25,8,262,0.030534351
Toby,TF,17,2,20,26,9,277,0.032490975
Toby,TF,17,2,21,27,22,286,0.076923077
Toby,TF,17,2,22,28,5,367,0.013623978
Toby,TF,17,3,1,29,10,171,0.058479532
Toby,TF,17,3,2,30,6,288,0.020833333
Toby,TF,17,3,3,31,0,275,0
Toby,TF,17,3,4,32,10,290,0.034482759
Toby,TF,17,3,5,33,1,292,0.003424658
Toby,TF,17,3,6,34,2,237,0.008438819
Toby,TF,17,3,7,35,3,240,0.0125
Toby,TF,17,3,8,36,16,514,0.031128405
Toby,TF,17,3,9,37,4,165,0.024242424
Toby,TF,17,3,10,38,15,468,0.032051282
Toby,TF,17,3,11,39,9,303,0.02970297
Toby,TF,17,3,12,40,0,228,0
Toby,TF,17,3,13,41,0,190,0
Toby,TF,17,3,14,42,0,188,0
Toby,TF,17,3,15,43,2,152,0.013157895
Toby,TF,17,3,16,44,3,220,0.013636364
Toby,TF,17,3,17,45,5,283,0.017667845
Toby,TF,17,3,18,46,17,339,0.050147493
Toby,TF,17,3,19,47,8,360,0.022222222
Toby,TF,17,3,20,48,0,345,0
Toby,TF,17,3,21,49,7,306,0.022875817
Toby,TF,17,3,22,50,4,339,0.01179941
Toby,TF,17,3,23,51,0,449,0
Toby,TF,17,4,1,52,11,540,0.02037037
Toby,TF,17,4,2,53,18,585,0.030769231
Toby,TF,17,4,3,54,8,552,0.014492754
Toby,TF,17,4,4,55,2,505,0.003960396
Toby,TF,17,4,5,56,2,258,0.007751938
Toby,TF,17,4,6,57,10,294,0.034013605
Toby,TF,17,4,7,58,16,273,0.058608059
Toby,TF,17,4,8,59,4,251,0.015936255
Toby,TF,17,4,9,60,0,316,0
Toby,TF,17,4,10,61,1,254,0.003937008
Toby,TF,17,4,11,62,8,335,0.023880597
Toby,TF,17,4,12,63,13,308,0.042207792
Toby,TF,17,4,13,64,0,191,0
Toby,TF,17,4,14,65,51,607,0.084019769
Toby,TF,17,5,1,66,3,551,0.005444646
Toby,TF,17,5,2,67,0,256,0
Toby,TF,17,5,3,68,3,311,0.009646302
Toby,TF,17,5,4,69,0,290,0
Toby,TF,17,5,5,70,0,430,0
Toby,TF,17,5,6,71,0,400,0
Toby,TF,17,5,7,72,0,287,0
Toby,TF,17,5,8,73,29,262,0.110687023
Toby,TF,17,5,9,74,2,304,0.006578947
Toby,TF,17,5,10,75,15,234,0.064102564
Toby,TF,17,5,11,76,0,281,0
Toby,TF,17,5,12,77,0,223,0
Toby,TF,17,5,13,78,0,374,0
Toby,TF,17,5,14,79,0,200,0
Toby,TF,17,5,15,80,0,236,0
Toby,TF,17,5,16,81,0,250,0
Toby,TF,17,5,17,82,0,282,0
Toby,TF,17,5,18,83,0,206,0
Toby,TF,17,5,19,84,1,231,0.004329004
Toby,TF,17,5,20,85,0,244,0
Toby,TF,17,5,21,86,3,232,0.012931034
Toby,TF,17,5,22,87,0,274,0
Toby,TF,17,5,23,88,0,199,0
Toby,TF,17,5,24,89,13,319,0.040752351
Toby,TF,17,5,25,90,0,276,0
Toby,TF,17,5,26,91,2,218,0.009174312
Toby,TF,17,6,1,92,1,313,0.003194888
Toby,TF,17,6,2,93,26,231,0.112554113
Toby,TF,17,6,3,94,0,297,0
Toby,TF,17,6,4,95,4,481,0.008316008
Toby,TF,17,6,5,96,3,306,0.009803922
Toby,TF,17,6,6,97,15,314,0.047770701
Toby,TF,17,6,7,98,0,305,0
Toby,TF,17,6,8,99,7,328,0.021341463
Toby,TF,17,6,9,100,0,239,0
Toby,TF,17,6,10,101,0,218,0
Toby,TF,17,6,11,102,0,224,0
Toby,TF,17,6,12,103,6,302,0.01986755
Toby,TF,17,6,13,104,18,91,0.197802198
Toby,TF,17,6,14,105,2,195,0.01025641
Toby,TF,17,6,15,106,0,249,0
Toby,TF,17,6,16,107,1,574,0.00174216
Toby,TF,17,6,17,108,0,202,0
Toby,TF,17,6,18,109,2,280,0.007142857
Toby,TF,17,6,19,110,0,295,0
Toby,TF,17,6,20,111,3,260,0.011538462
Toby,TF,17,6,21,112,0,286,0
Toby,TF,17,6,22,113,0,267,0
Toby,TF,17,6,23,114,5,297,0.016835017
Toby,TF,17,6,24,115,7,184,0.038043478
Toby,TF,17,7,1,116,3,211,0.014218009
Toby,TF,17,7,2,117,35,252,0.138888889
Toby,TF,17,7,3,118,0,203,0
Toby,TF,17,7,4,119,0,274,0
Toby,TF,17,7,5,120,0,341,0
Toby,TF,17,7,6,121,4,250,0.016
Toby,TF,17,7,7,122,3,236,0.012711864
Toby,TF,17,7,8,123,0,268,0
Toby,TF,17,7,9,124,0,273,0
Toby,TF,17,7,10,125,0,289,0
Toby,TF,17,7,11,126,25,552,0.045289855
Toby,TF,17,7,12,127,0,307,0
Toby,TF,17,7,13,128,0,249,0
Toby,TF,17,7,14,129,0,282,0
Toby,TF,17,7,15,130,0,350,0
Toby,TF,17,7,16,131,0,70,0
Toby,TF,17,7,17,132,0,271,0
Toby,TF,17,7,18,133,0,288,0
Toby,TF,17,7,19,134,0,160,0
Toby,TF,17,7,20,135,2,195,0.01025641
Toby,TF,17,7,21,136,5,298,0.016778523
Toby,TF,17,7,22,137,1,166,0.006024096
Toby,TF,17,7,23,138,6,239,0.025104603
Toby,TF,17,7,24,139,13,435,0.029885057
Toby,TF,17,8,1,140,4,270,0.014814815
Toby,TF,17,8,2,141,1,306,0.003267974
Toby,TF,17,8,3,142,2,308,0.006493506
Toby,TF,17,8,4,143,6,230,0.026086957
Toby,TF,17,8,5,144,8,270,0.02962963
Toby,TF,17,8,6,145,8,312,0.025641026
Toby,TF,17,8,7,146,4,300,0.013333333
Toby,TF,17,8,8,147,0,266,0
Toby,TF,17,8,9,148,3,248,0.012096774
Toby,TF,17,8,10,149,6,313,0.019169329
Toby,TF,17,8,11,150,0,224,0
Toby,TF,17,8,12,151,8,285,0.028070175
Toby,TF,17,8,13,152,5,342,0.014619883
Toby,TF,17,8,14,153,2,260,0.007692308
Toby,TF,17,8,15,154,0,211,0
Toby,TF,17,8,16,155,0,278,0
Toby,TF,17,8,17,156,18,226,0.079646018
Toby,TF,17,8,18,157,16,246,0.06504065
Toby,TF,17,8,19,158,3,238,0.012605042
Toby,TF,17,8,20,159,0,250,0
Toby,TF,17,8,21,160,1,289,0.003460208
Toby,TF,17,8,22,161,0,213,0
Toby,TF,17,8,23,162,7,239,0.029288703
Toby,TF,17,8,24,163,5,241,0.020746888
Toby,TF,17,9,1,164,11,220,0.05
Toby,TF,17,9,2,165,5,293,0.017064846
Toby,TF,17,9,3,166,0,242,0
Toby,TF,17,9,4,167,2,302,0.006622517
Toby,TF,17,9,5,168,5,240,0.020833333
Toby,TF,17,9,6,169,9,255,0.035294118
Toby,TF,17,9,7,170,5,263,0.019011407
Toby,TF,17,9,8,171,8,282,0.028368794
Toby,TF,17,9,9,172,11,287,0.038327526
Toby,TF,17,9,10,173,0,225,0
Toby,TF,17,9,11,174,0,228,0
Toby,TF,17,9,12,175,7,249,0.02811245
Toby,TF,17,9,13,176,0,210,0
Toby,TF,17,9,14,177,3,221,0.013574661
Toby,TF,17,9,15,178,0,235,0
Toby,TF,17,9,16,179,15,423,0.035460993
Toby,TF,17,9,17,180,0,142,0
Toby,TF,17,9,18,181,2,270,0.007407407
Toby,TF,17,9,19,182,15,246,0.06097561
Toby,TF,17,9,20,183,7,195,0.035897436
Toby,TF,17,9,21,184,7,333,0.021021021
Toby,TF,17,9,22,185,0,444,0
Toby,TF,17,9,23,186,13,432,0.030092593
Creed,CB,18,1,1,1,0,262,0
Creed,CB,18,1,2,2,0,245,0
Creed,CB,18,1,3,3,0,313,0
Creed,CB,18,1,4,4,0,354,0
Creed,CB,18,1,5,5,0,285,0
Creed,CB,18,1,6,6,0,360,0
Creed,CB,18,2,1,7,0,381,0
Creed,CB,18,2,2,8,0,289,0
Creed,CB,18,2,3,9,0,375,0
Creed,CB,18,2,4,10,0,370,0
Creed,CB,18,2,5,11,27,325,0.083076923
Creed,CB,18,2,6,12,0,310,0
Creed,CB,18,2,7,13,0,285,0
Creed,CB,18,2,8,14,1,401,0.002493766
Creed,CB,18,2,9,15,0,344,0
Creed,CB,18,2,10,16,9,337,0.026706231
Creed,CB,18,2,11,17,6,286,0.020979021
Creed,CB,18,2,12,18,1,385,0.002597403
Creed,CB,18,2,13,19,3,299,0.010033445
Creed,CB,18,2,14,20,9,324,0.027777778
Creed,CB,18,2,15,21,0,298,0
Creed,CB,18,2,16,22,3,203,0.014778325
Creed,CB,18,2,17,23,4,252,0.015873016
Creed,CB,18,2,18,24,5,245,0.020408163
Creed,CB,18,2,19,25,0,262,0
Creed,CB,18,2,20,26,2,277,0.007220217
Creed,CB,18,2,21,27,3,286,0.01048951
Creed,CB,18,2,22,28,4,367,0.010899183
Creed,CB,18,3,1,29,1,171,0.005847953
Creed,CB,18,3,2,30,2,288,0.006944444
Creed,CB,18,3,3,31,3,275,0.010909091
Creed,CB,18,3,4,32,6,290,0.020689655
Creed,CB,18,3,5,33,0,292,0
Creed,CB,18,3,6,34,1,237,0.004219409
Creed,CB,18,3,7,35,0,240,0
Creed,CB,18,3,8,36,2,514,0.003891051
Creed,CB,18,3,9,37,2,165,0.012121212
Creed,CB,18,3,10,38,4,468,0.008547009
Creed,CB,18,3,11,39,4,303,0.01320132
Creed,CB,18,3,12,40,0,228,0
Creed,CB,18,3,13,41,3,190,0.015789474
Creed,CB,18,3,14,42,0,188,0
Creed,CB,18,3,15,43,0,152,0
Creed,CB,18,3,16,44,8,220,0.036363636
Creed,CB,18,3,17,45,2,283,0.007067138
Creed,CB,18,3,18,46,3,339,0.008849558
Creed,CB,18,3,19,47,4,360,0.011111111
Creed,CB,18,3,20,48,15,345,0.043478261
Creed,CB,18,3,21,49,6,306,0.019607843
Creed,CB,18,3,22,50,2,339,0.005899705
Creed,CB,18,3,23,51,3,449,0.006681514
Creed,CB,18,4,1,52,9,540,0.016666667
Creed,CB,18,4,2,53,15,585,0.025641026
Creed,CB,18,4,3,54,1,552,0.001811594
Creed,CB,18,4,4,55,7,505,0.013861386
Creed,CB,18,4,5,56,8,258,0.031007752
Creed,CB,18,4,6,57,0,294,0
Creed,CB,18,4,7,58,12,273,0.043956044
Creed,CB,18,4,8,59,3,251,0.011952191
Creed,CB,18,4,9,60,0,316,0
Creed,CB,18,4,10,61,3,254,0.011811024
Creed,CB,18,4,11,62,2,335,0.005970149
Creed,CB,18,4,12,63,1,308,0.003246753
Creed,CB,18,4,13,64,4,191,0.020942408
Creed,CB,18,4,14,65,8,607,0.013179572
Creed,CB,18,5,1,66,5,551,0.00907441
Creed,CB,18,5,2,67,2,256,0.0078125
Creed,CB,18,5,3,68,2,311,0.006430868
Creed,CB,18,5,4,69,2,290,0.006896552
Creed,CB,18,5,5,70,2,430,0.004651163
Creed,CB,18,5,6,71,0,400,0
Creed,CB,18,5,7,72,1,287,0.003484321
Creed,CB,18,5,8,73,2,262,0.007633588
Creed,CB,18,5,9,74,1,304,0.003289474
Creed,CB,18,5,10,75,1,234,0.004273504
Creed,CB,18,5,11,76,2,281,0.007117438
Creed,CB,18,5,12,77,1,223,0.004484305
Creed,CB,18,5,13,78,5,374,0.013368984
Creed,CB,18,5,14,79,5,200,0.025
Creed,CB,18,5,15,80,2,236,0.008474576
Creed,CB,18,5,16,81,0,250,0
Creed,CB,18,5,17,82,2,282,0.007092199
Creed,CB,18,5,18,83,2,206,0.009708738
Creed,CB,18,5,19,84,1,231,0.004329004
Creed,CB,18,5,20,85,1,244,0.004098361
Creed,CB,18,5,21,86,2,232,0.00862069
Creed,CB,18,5,22,87,0,274,0
Creed,CB,18,5,23,88,0,199,0
Creed,CB,18,5,24,89,9,319,0.028213166
Creed,CB,18,5,25,90,3,276,0.010869565
Creed,CB,18,5,26,91,0,218,0
Creed,CB,18,6,1,92,6,313,0.019169329
Creed,CB,18,6,2,93,4,231,0.017316017
Creed,CB,18,6,3,94,3,297,0.01010101
Creed,CB,18,6,4,95,0,481,0
Creed,CB,18,6,5,96,1,306,0.003267974
Creed,CB,18,6,6,97,1,314,0.003184713
Creed,CB,18,6,7,98,3,305,0.009836066
Creed,CB,18,6,8,99,2,328,0.006097561
Creed,CB,18,6,9,100,2,239,0.008368201
Creed,CB,18,6,10,101,1,218,0.004587156
Creed,CB,18,6,11,102,1,224,0.004464286
Creed,CB,18,6,12,103,2,302,0.006622517
Creed,CB,18,6,13,104,0,91,0
Creed,CB,18,6,14,105,1,195,0.005128205
Creed,CB,18,6,15,106,0,249,0
Creed,CB,18,6,16,107,1,574,0.00174216
Creed,CB,18,6,17,108,1,202,0.004950495
Creed,CB,18,6,18,109,0,280,0
Creed,CB,18,6,19,110,1,295,0.003389831
Creed,CB,18,6,20,111,0,260,0
Creed,CB,18,6,21,112,1,286,0.003496503
Creed,CB,18,6,22,113,2,267,0.007490637
Creed,CB,18,6,23,114,4,297,0.013468013
Creed,CB,18,6,24,115,2,184,0.010869565
Creed,CB,18,7,1,116,4,211,0.018957346
Creed,CB,18,7,2,117,1,252,0.003968254
Creed,CB,18,7,3,118,2,203,0.009852217
Creed,CB,18,7,4,119,2,274,0.00729927
Creed,CB,18,7,5,120,2,341,0.005865103
Creed,CB,18,7,6,121,3,250,0.012
Creed,CB,18,7,7,122,0,236,0
Creed,CB,18,7,8,123,4,268,0.014925373
Creed,CB,18,7,9,124,3,273,0.010989011
Creed,CB,18,7,10,125,2,289,0.006920415
Creed,CB,18,7,11,126,4,552,0.007246377
Creed,CB,18,7,12,127,13,307,0.042345277
Creed,CB,18,7,13,128,2,249,0.008032129
Creed,CB,18,7,14,129,0,282,0
Creed,CB,18,7,15,130,1,350,0.002857143
Creed,CB,18,7,16,131,1,70,0.014285714
Creed,CB,18,7,17,132,0,271,0
Creed,CB,18,7,18,133,0,288,0
Creed,CB,18,7,19,134,0,160,0
Creed,CB,18,7,20,135,1,195,0.005128205
Creed,CB,18,7,21,136,2,298,0.006711409
Creed,CB,18,7,22,137,0,166,0
Creed,CB,18,7,23,138,2,239,0.008368201
Creed,CB,18,7,24,139,17,435,0.03908046
Creed,CB,18,8,1,140,1,270,0.003703704
Creed,CB,18,8,2,141,0,306,0
Creed,CB,18,8,3,142,1,308,0.003246753
Creed,CB,18,8,4,143,0,230,0
Creed,CB,18,8,5,144,4,270,0.014814815
Creed,CB,18,8,6,145,0,312,0
Creed,CB,18,8,7,146,2,300,0.006666667
Creed,CB,18,8,8,147,0,266,0
Creed,CB,18,8,9,148,2,248,0.008064516
Creed,CB,18,8,10,149,2,313,0.006389776
Creed,CB,18,8,11,150,1,224,0.004464286
Creed,CB,18,8,12,151,0,285,0
Creed,CB,18,8,13,152,5,342,0.014619883
Creed,CB,18,8,14,153,1,260,0.003846154
Creed,CB,18,8,15,154,2,211,0.009478673
Creed,CB,18,8,16,155,0,278,0
Creed,CB,18,8,17,156,1,226,0.004424779
